query acc.,strain accs.,identity,query coverage,evalue
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02620,27.546,32,1.71e-38
ADE34578.1,D6_no_descri_00210,27.546,32,1.71e-38
ADE34578.1,Z3_no_descri_02527,25.172,43,3.49e-38
ADE34578.1,Z1_no_descri_02735,25.172,43,3.49e-38
ADE34578.1,D6_no_descri_02650,25.172,43,3.49e-38
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00978,25.172,43,6.31e-38
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00979,35.242,17,1.21e-32
ADE34578.1,Z3_no_descri_02526,35.242,17,1.4700000000000002e-32
ADE34578.1,Z1_no_descri_02734,35.242,17,1.4700000000000002e-32
ADE34578.1,D6_no_descri_02651,35.242,17,1.4700000000000002e-32
ADE34578.1,Z3_no_descri_01505,100.0,4,2.22e-26
ADE34578.1,Z1_no_descri_01608,100.0,4,2.22e-26
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00345,100.0,4,2.22e-26
ADE34578.1,D6_no_descri_01577,100.0,4,2.22e-26
ADE34578.1,Z3_no_descri_02431,31.405,17,1.73e-23
ADE34578.1,Z1_no_descri_02639,31.405,17,1.73e-23
ADE34578.1,D6_no_descri_02746,31.405,17,1.73e-23
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01098,31.405,17,2.3099999999999999e-23
ADE34578.1,Z3_no_descri_00805,33.803,15,8.38e-22
ADE34578.1,Z1_no_descri_00402,33.803,15,8.38e-22
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02043,33.803,15,8.38e-22
ADE34578.1,D6_no_descri_00805,33.803,15,8.38e-22
ADE34578.1,Z3_no_descri_02922,29.237,17,9.62e-22
ADE34578.1,Z1_no_descri_01134,29.237,17,9.62e-22
ADE34578.1,D6_no_descri_00849,29.237,17,9.62e-22
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00933,29.237,17,1.02e-21
ADE34578.1,Z3_no_descri_02010,33.621,17,1.9900000000000003e-21
ADE34578.1,Z1_no_descri_01970,33.621,17,1.9900000000000003e-21
ADE34578.1,D6_no_descri_01970,33.621,17,1.9900000000000003e-21
ADE34578.1,Z3_no_descri_01485,31.797,16,4.66e-21
ADE34578.1,Z1_no_descri_01588,31.797,16,4.66e-21
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00315,31.797,16,4.66e-21
ADE34578.1,D6_no_descri_01597,31.797,16,4.66e-21
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01512,33.621,17,5.800000000000001e-21
ADE34578.1,Z3_no_descri_01276,28.899,16,2.54e-20
ADE34578.1,Z1_no_descri_00976,28.899,16,2.54e-20
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00774,28.899,16,2.54e-20
ADE34578.1,D6_no_descri_01007,28.899,16,2.54e-20
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00711,31.019,16,8.61e-20
ADE34578.1,Z3_no_descri_02923,30.213,17,8.77e-20
ADE34578.1,Z1_no_descri_01135,30.213,17,8.77e-20
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00934,30.213,17,8.77e-20
ADE34578.1,D6_no_descri_00848,30.213,17,8.77e-20
ADE34578.1,Z3_no_descri_02432,30.29,17,9.81e-20
ADE34578.1,Z1_no_descri_02640,30.29,17,9.81e-20
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01097,30.29,17,9.81e-20
ADE34578.1,D6_no_descri_02745,30.29,17,9.81e-20
ADE34578.1,Z3_no_descri_01212,30.374,16,1.27e-19
ADE34578.1,Z1_no_descri_00912,30.374,16,1.27e-19
ADE34578.1,D6_no_descri_01071,30.374,16,1.27e-19
ADE34578.1,Z3_no_descri_01458,32.547,16,2.84e-19
ADE34578.1,Z1_no_descri_01561,32.547,16,2.84e-19
ADE34578.1,D6_no_descri_01624,32.547,16,2.84e-19
ADE34578.1,Z3_no_descri_00236,32.314,17,6.25e-19
ADE34578.1,Z1_no_descri_00157,32.314,17,6.25e-19
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02673,32.314,17,6.25e-19
ADE34578.1,D6_no_descri_00157,32.314,17,6.25e-19
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02184,33.182,16,1.12e-18
ADE34578.1,Z3_no_descri_00677,33.182,16,1.29e-18
ADE34578.1,Z1_no_descri_00530,33.182,16,1.29e-18
ADE34578.1,D6_no_descri_00677,33.182,16,1.29e-18
ADE34578.1,Z3_no_descri_01165,31.019,16,1.99e-18
ADE34578.1,Z1_no_descri_00865,31.019,16,1.99e-18
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00663,31.019,16,1.99e-18
ADE34578.1,D6_no_descri_01118,31.019,16,1.99e-18
ADE34578.1,Z3_no_descri_01166,31.925,15,2.34e-18
ADE34578.1,Z1_no_descri_00866,31.925,15,2.34e-18
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00664,31.925,15,2.34e-18
ADE34578.1,D6_no_descri_01117,31.925,15,2.34e-18
ADE34578.1,Z3_no_descri_01893,28.464,20,3.61e-18
ADE34578.1,Z1_no_descri_02087,28.464,20,3.61e-18
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01396,28.464,20,3.61e-18
ADE34578.1,D6_no_descri_02086,28.464,20,3.61e-18
ADE34578.1,Z3_no_descri_00042,28.571,17,7.18e-18
ADE34578.1,Z1_no_descri_00351,28.571,17,7.18e-18
ADE34578.1,D6_no_descri_00351,28.571,17,7.18e-18
ADE34578.1,Z3_no_descri_00319,29.583,17,3.26e-17
ADE34578.1,Z1_no_descri_00074,29.583,17,3.26e-17
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02760,29.583,17,3.26e-17
ADE34578.1,D6_no_descri_00074,29.583,17,3.26e-17
ADE34578.1,Z3_no_descri_00012,29.386,16,6.94e-17
ADE34578.1,Z1_no_descri_00381,29.386,16,6.94e-17
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02442,29.386,16,6.94e-17
ADE34578.1,D6_no_descri_00381,29.386,16,6.94e-17
ADE34578.1,Z3_no_descri_02732,27.982,16,1.22e-16
ADE34578.1,Z1_no_descri_02822,27.982,16,1.22e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01260,27.982,16,1.22e-16
ADE34578.1,D6_no_descri_02772,27.982,16,1.22e-16
ADE34578.1,Z3_no_descri_02016,27.397,16,1.31e-16
ADE34578.1,Z1_no_descri_01964,27.397,16,1.31e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01518,27.397,16,1.31e-16
ADE34578.1,D6_no_descri_01964,27.397,16,1.31e-16
ADE34578.1,Z3_no_descri_03094,27.111,17,1.87e-16
ADE34578.1,Z1_no_descri_03090,27.111,17,1.87e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02401,27.111,17,1.87e-16
ADE34578.1,D6_no_descri_03088,27.111,17,1.87e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02771,28.713,15,2.14e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00637,31.14,16,2.16e-16
ADE34578.1,Z3_no_descri_00330,28.713,15,2.2e-16
ADE34578.1,Z1_no_descri_00063,28.713,15,2.2e-16
ADE34578.1,D6_no_descri_00063,28.713,15,2.2e-16
ADE34578.1,Z3_no_descri_01139,31.14,16,2.37e-16
ADE34578.1,Z1_no_descri_00839,31.14,16,2.37e-16
ADE34578.1,D6_no_descri_01144,31.14,16,2.37e-16
ADE34578.1,Z3_no_descri_02272,27.619,15,3.82e-16
ADE34578.1,Z1_no_descri_02374,27.619,15,3.82e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01788,27.619,15,3.82e-16
ADE34578.1,D6_no_descri_02474,27.619,15,3.82e-16
ADE34578.1,Z3_no_descri_00270,27.404,15,5.4e-16
ADE34578.1,Z1_no_descri_00123,27.404,15,5.4e-16
ADE34578.1,D6_no_descri_00123,27.404,15,5.4e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02584,30.698,15,5.54e-16
ADE34578.1,Z3_no_descri_00149,30.698,15,5.84e-16
ADE34578.1,Z1_no_descri_00244,30.698,15,5.84e-16
ADE34578.1,D6_no_descri_00244,30.698,15,5.84e-16
ADE34578.1,Z3_no_descri_02303,29.68,16,7.41e-16
ADE34578.1,Z1_no_descri_02405,29.68,16,7.41e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01819,29.68,16,7.41e-16
ADE34578.1,D6_no_descri_02443,29.68,16,7.41e-16
ADE34578.1,Z3_no_descri_00421,28.095,15,8.16e-16
ADE34578.1,Z1_no_descri_00786,28.095,15,8.16e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02368,28.095,15,8.16e-16
ADE34578.1,D6_no_descri_00421,28.095,15,8.16e-16
ADE34578.1,Z3_no_descri_01686,25.837,16,9.87e-16
ADE34578.1,Z1_no_descri_01862,25.837,16,9.87e-16
ADE34578.1,D6_no_descri_01862,25.837,16,9.87e-16
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00396,30.189,15,2.05e-15
ADE34578.1,Z3_no_descri_01556,30.189,15,2.09e-15
ADE34578.1,Z1_no_descri_01659,30.189,15,2.09e-15
ADE34578.1,D6_no_descri_01526,30.189,15,2.09e-15
ADE34578.1,Z3_no_descri_01416,28.692,17,2.22e-15
ADE34578.1,Z1_no_descri_01519,28.692,17,2.22e-15
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00253,28.692,17,2.22e-15
ADE34578.1,D6_no_descri_01666,28.692,17,2.22e-15
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00130,25.359,16,4.78e-15
ADE34578.1,Z3_no_descri_02611,30.047,16,6.42e-15
ADE34578.1,Z1_no_descri_02591,30.047,16,6.42e-15
ADE34578.1,D6_no_descri_02589,30.047,16,6.42e-15
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01166,30.047,16,6.78e-15
ADE34578.1,Z3_no_descri_02094,30.088,17,1.47e-14
ADE34578.1,Z1_no_descri_02196,30.088,17,1.47e-14
ADE34578.1,D6_no_descri_02280,30.088,17,1.47e-14
ADE34578.1,Z3_no_descri_01928,29.046,17,1.67e-14
ADE34578.1,Z1_no_descri_02052,29.046,17,1.67e-14
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01431,29.046,17,1.67e-14
ADE34578.1,D6_no_descri_02051,29.046,17,1.67e-14
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01682,30.088,17,1.68e-14
ADE34578.1,Z3_no_descri_02566,28.947,16,2.53e-14
ADE34578.1,Z1_no_descri_02546,28.947,16,2.53e-14
ADE34578.1,D6_no_descri_02544,28.947,16,2.53e-14
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01211,29.858,15,2.65e-14
ADE34578.1,Z3_no_descri_02824,29.279,16,4.35e-14
ADE34578.1,Z1_no_descri_02914,29.279,16,4.35e-14
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02009,29.279,16,4.35e-14
ADE34578.1,D6_no_descri_02912,29.279,16,4.35e-14
ADE34578.1,Z3_no_descri_01695,29.204,17,9.91e-14
ADE34578.1,Z3_no_descri_01695,25.63,17,1.83e-13
ADE34578.1,Z1_no_descri_01854,29.204,17,9.91e-14
ADE34578.1,Z1_no_descri_01854,25.63,17,1.83e-13
ADE34578.1,D6_no_descri_01854,29.204,17,9.91e-14
ADE34578.1,D6_no_descri_01854,25.63,17,1.83e-13
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00122,29.204,17,1.03e-13
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00122,25.63,17,1.21e-13
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00271,26.378,19,3.91e-13
ADE34578.1,Z3_no_descri_02127,24.67,17,5.1e-13
ADE34578.1,Z1_no_descri_02229,24.67,17,5.1e-13
ADE34578.1,D6_no_descri_02247,24.67,17,5.1e-13
ADE34578.1,Z3_no_descri_01437,26.087,19,6.01e-13
ADE34578.1,Z1_no_descri_01540,26.087,19,6.01e-13
ADE34578.1,D6_no_descri_01645,26.087,19,6.01e-13
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02559,26.601,15,6.24e-13
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01156,27.731,18,1.08e-12
ADE34578.1,Z3_no_descri_02715,30.12,13,1.78e-12
ADE34578.1,Z1_no_descri_02805,30.12,13,1.78e-12
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01278,30.12,13,1.78e-12
ADE34578.1,D6_no_descri_02789,30.12,13,1.78e-12
ADE34578.1,Z3_no_descri_02621,27.731,18,1.92e-12
ADE34578.1,Z1_no_descri_02601,27.731,18,1.92e-12
ADE34578.1,D6_no_descri_02599,27.731,18,1.92e-12
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01649,24.783,17,3.52e-12
ADE34578.1,Z3_no_descri_00133,26.316,12,1.25e-11
ADE34578.1,Z1_no_descri_00260,26.316,12,1.25e-11
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02568,26.316,12,1.25e-11
ADE34578.1,D6_no_descri_00260,26.316,12,1.25e-11
ADE34578.1,Z3_no_descri_01666,25.571,16,2.69e-11
ADE34578.1,Z1_no_descri_01882,25.571,16,2.69e-11
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00150,25.571,16,2.69e-11
ADE34578.1,D6_no_descri_01882,25.571,16,2.69e-11
ADE34578.1,Z3_no_descri_00124,25.907,14,2.93e-11
ADE34578.1,Z1_no_descri_00269,25.907,14,2.93e-11
ADE34578.1,D6_no_descri_00269,25.907,14,2.93e-11
ADE34578.1,Z3_no_descri_01740,26.829,15,6.23e-11
ADE34578.1,Z1_no_descri_01809,26.829,15,6.23e-11
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00081,26.829,15,6.23e-11
ADE34578.1,D6_no_descri_01809,26.829,15,6.23e-11
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02218,29.032,15,1.62e-10
ADE34578.1,Z3_no_descri_00570,28.972,15,1.76e-10
ADE34578.1,Z1_no_descri_00637,28.972,15,1.76e-10
ADE34578.1,D6_no_descri_00570,28.972,15,1.76e-10
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00183,27.805,15,1.03e-09
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00183,28.177,15,2.35e-08
ADE34578.1,Z3_no_descri_01056,26.068,17,1.1e-09
ADE34578.1,Z1_no_descri_01227,26.068,17,1.1e-09
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_03125,26.068,17,1.1e-09
ADE34578.1,D6_no_descri_01410,26.068,17,1.1e-09
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01688,26.582,17,1.36e-09
ADE34578.1,Z3_no_descri_01634,27.317,15,2.01e-09
ADE34578.1,Z3_no_descri_01634,28.177,15,1.72e-08
ADE34578.1,Z1_no_descri_01914,27.317,15,2.01e-09
ADE34578.1,Z1_no_descri_01914,28.177,15,1.72e-08
ADE34578.1,D6_no_descri_01914,27.317,15,2.01e-09
ADE34578.1,D6_no_descri_01914,28.177,15,1.72e-08
ADE34578.1,Z3_no_descri_00516,25.0,17,2.63e-09
ADE34578.1,Z1_no_descri_00691,25.0,17,2.63e-09
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02272,25.0,17,2.63e-09
ADE34578.1,D6_no_descri_00516,25.0,17,2.63e-09
ADE34578.1,Z3_no_descri_02941,25.837,15,2.78e-09
ADE34578.1,Z1_no_descri_01153,25.837,15,2.78e-09
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00953,25.837,15,2.78e-09
ADE34578.1,D6_no_descri_00830,25.837,15,2.78e-09
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02470,35.87,7,6.23e-09
ADE34578.1,Z3_no_descri_00582,27.358,15,6.84e-09
ADE34578.1,Z3_no_descri_00582,27.179,15,4.4e-06
ADE34578.1,Z1_no_descri_00625,27.358,15,6.84e-09
ADE34578.1,Z1_no_descri_00625,27.179,15,4.4e-06
ADE34578.1,D6_no_descri_00582,27.358,15,6.84e-09
ADE34578.1,D6_no_descri_00582,27.179,15,4.4e-06
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02206,26.887,15,1.09e-08
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02206,27.179,15,4.59e-06
ADE34578.1,Z3_no_descri_02219,27.103,16,1.37e-08
ADE34578.1,Z1_no_descri_02321,27.103,16,1.37e-08
ADE34578.1,D6_no_descri_02155,27.103,16,1.37e-08
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01556,27.907,16,1.45e-08
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01618,22.845,16,7.33e-08
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01618,23.113,16,0.000108
ADE34578.1,Z3_no_descri_02158,22.845,16,7.58e-08
ADE34578.1,Z3_no_descri_02158,23.113,16,6.73e-05
ADE34578.1,Z1_no_descri_02260,22.845,16,7.58e-08
ADE34578.1,Z1_no_descri_02260,23.113,16,6.73e-05
ADE34578.1,D6_no_descri_02216,22.845,16,7.58e-08
ADE34578.1,D6_no_descri_02216,23.113,16,6.73e-05
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00643,26.923,18,4.55e-07
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00643,35.0,18,9.34e-05
ADE34578.1,Z3_no_descri_01145,26.923,18,1.03e-06
ADE34578.1,Z3_no_descri_01145,35.0,18,0.0001
ADE34578.1,Z1_no_descri_00845,26.923,18,1.03e-06
ADE34578.1,Z1_no_descri_00845,35.0,18,0.0001
ADE34578.1,D6_no_descri_01138,26.923,18,1.03e-06
ADE34578.1,D6_no_descri_01138,35.0,18,0.0001
ADE34578.1,Z3_no_descri_00417,25.893,17,1.67e-06
ADE34578.1,Z1_no_descri_00790,25.893,17,1.67e-06
ADE34578.1,D6_no_descri_00417,25.893,17,1.67e-06
ADE34578.1,Z3_no_descri_00034,24.324,16,1.76e-06
ADE34578.1,Z1_no_descri_00359,24.324,16,1.76e-06
ADE34578.1,D6_no_descri_00359,24.324,16,1.76e-06
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02372,25.893,17,1.97e-06
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02462,24.324,16,2.08e-06
ADE34578.1,Z3_no_descri_00134,24.39,17,8.5e-06
ADE34578.1,Z1_no_descri_00259,24.39,17,8.5e-06
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02569,24.39,17,8.5e-06
ADE34578.1,D6_no_descri_00259,24.39,17,8.5e-06
ADE34578.1,Z3_no_descri_00080,24.691,18,2.18e-05
ADE34578.1,Z3_no_descri_00080,25.871,18,0.000188
ADE34578.1,Z1_no_descri_00313,24.691,18,2.18e-05
ADE34578.1,Z1_no_descri_00313,25.871,18,0.000188
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02513,24.691,18,2.18e-05
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02513,25.871,18,0.000188
ADE34578.1,D6_no_descri_00313,24.691,18,2.18e-05
ADE34578.1,D6_no_descri_00313,25.871,18,0.000188
ADE34578.1,Z3_no_descri_02721,27.586,12,2.92e-05
ADE34578.1,Z1_no_descri_02811,27.586,12,2.92e-05
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01272,27.586,12,2.92e-05
ADE34578.1,D6_no_descri_02783,27.586,12,2.92e-05
ADE34578.1,Z3_no_descri_01464,26.699,15,3.35e-05
ADE34578.1,Z1_no_descri_01567,26.699,15,3.35e-05
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00294,26.699,15,3.35e-05
ADE34578.1,D6_no_descri_01618,26.699,15,3.35e-05
ADE34578.1,Z3_no_descri_02085,24.26,13,7.94e-05
ADE34578.1,Z1_no_descri_02187,24.26,13,7.94e-05
ADE34578.1,D6_no_descri_02289,24.26,13,7.94e-05
ADE34578.1,Z3_no_descri_02089,31.313,7,0.000113
ADE34578.1,Z1_no_descri_02191,31.313,7,0.000113
ADE34578.1,D6_no_descri_02285,31.313,7,0.000113
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01692,23.977,13,0.000121
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00180,48.649,9,0.00015
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00180,40.476,9,2.2
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00180,35.294,9,2.4
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00180,32.0,9,4.7
ADE34578.1,Z3_no_descri_01186,34.94,9,0.000335
ADE34578.1,Z3_no_descri_01186,29.762,9,0.099
ADE34578.1,Z3_no_descri_01186,44.118,9,2.1
ADE34578.1,Z3_no_descri_01186,44.118,9,5.4
ADE34578.1,Z1_no_descri_00886,34.94,9,0.000335
ADE34578.1,Z1_no_descri_00886,29.762,9,0.099
ADE34578.1,Z1_no_descri_00886,44.118,9,2.1
ADE34578.1,Z1_no_descri_00886,44.118,9,5.4
ADE34578.1,D6_no_descri_01097,34.94,9,0.000335
ADE34578.1,D6_no_descri_01097,29.762,9,0.099
ADE34578.1,D6_no_descri_01097,44.118,9,2.1
ADE34578.1,D6_no_descri_01097,44.118,9,5.4
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00684,34.94,9,0.000341
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00684,29.762,9,0.11
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00684,44.118,9,2.2
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00684,44.118,9,5.5
ADE34578.1,Z3_no_descri_01636,54.545,9,0.000415
ADE34578.1,Z3_no_descri_01636,33.333,9,0.29
ADE34578.1,Z3_no_descri_01636,40.476,9,2.1
ADE34578.1,Z3_no_descri_01636,35.294,9,2.4
ADE34578.1,Z1_no_descri_01912,54.545,9,0.000415
ADE34578.1,Z1_no_descri_01912,33.333,9,0.29
ADE34578.1,Z1_no_descri_01912,40.476,9,2.1
ADE34578.1,Z1_no_descri_01912,35.294,9,2.4
ADE34578.1,D6_no_descri_01912,54.545,9,0.000415
ADE34578.1,D6_no_descri_01912,33.333,9,0.29
ADE34578.1,D6_no_descri_01912,40.476,9,2.1
ADE34578.1,D6_no_descri_01912,35.294,9,2.4
ADE34578.1,Z3_no_descri_02589,30.702,12,0.000836
