query acc.,strain accs.,identity,query coverage,evalue
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,JQAU00000000_01661,46.614,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CAKV00000000_01713,60.265,56,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,BMBS01000000_00792,60.265,56,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,DQ489736_01266,53.479,66,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AEIZ00000000_01812,45.351,77,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AEMJ00000000_02514,57.714,41,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCR00000000_01011,43.277,63,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCR00000000_01010,47.909,61,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCR00000000_01809,47.991,55,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZFQ00000000_00564,52.471,40,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,POSO00000000_00108,42.124,49,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,POST00000000_00831,42.926,48,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCK00000000_00141,43.41,56,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,POSN00000000_01469,42.892,48,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZA00000000_00981,40.385,87,4.7
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZDD00000000_01540,47.059,80,6.7
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CAKV00000000_01714,50.317,40,5.14e-143
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,BMBS01000000_00793,50.317,40,5.14e-143
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP029684_01516,60.835,78,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,SDGY00000000_01362,54.106,94,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AFVZ00000000_01504,58.95,84,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP012009_00432,58.573,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP015247_01710,57.121,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,JAAXPO000000000_01089,60.084,77,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_00142,52.066,94,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,NZ_JAFBDN000000000.1_00660,56.108,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,JQAY00000000_02027,55.828,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEKT01000001_00542,54.73,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP015247_01715,56.684,90,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP000411_00549,53.915,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEMI00000000_00917,55.049,87,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,FN822744_01029,54.651,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,SDGY00000000_01367,55.018,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP003851_00816,54.367,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZD00000000_02199,54.326,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP029684_00547,53.665,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP001753_02039,53.476,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZF00000000_02236,53.908,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_00706,53.846,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_01813,48.978,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEF00000000_01153,52.5,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEMI00000000_00665,53.678,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_01454,51.592,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_01340,43.904,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEMJ00000000_01248,55.567,71,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCK00000000_01015,48.634,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYYH00000000_01320,51.315,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEG00000000_01170,52.859,77,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYYW00000000_01567,49.451,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,QEKT00000000_01434,52.882,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEF00000000_02066,49.529,80,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFQ00000000_01898,50.097,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZF00000000_00777,49.531,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEF00000000_01877,43.975,93,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFT00000000_01853,46.784,84,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEGQ00000000_01022,62.784,58,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYYW00000000_01568,46.215,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP014611_01612,57.836,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,JQAU00000000_01661,46.567,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CAKV00000000_01713,60.132,59,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,BMBS01000000_00792,60.132,59,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_01266,52.881,69,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_01812,45.256,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEMJ00000000_02514,57.857,43,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCR00000000_01011,43.366,66,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCR00000000_01809,48.052,60,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFQ00000000_00564,52.547,42,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,POSO00000000_00108,41.589,53,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,POST00000000_00831,42.788,51,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCK00000000_00141,43.22,59,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,POSN00000000_01469,42.754,51,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZA00000000_00981,40.385,91,5.1
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZA00000000_00982,40.385,75,9.5
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP014611_01611,59.873,41,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZDD00000000_01540,50.0,89,6.5
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CAKV00000000_01714,50.317,42,7.51e-143
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,BMBS01000000_00793,50.317,42,7.51e-143
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_00851,68.167,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_00851,45.279,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_00851,43.206,75,9.64e-53
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP001753_01758,67.581,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_00604,67.61,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_00604,43.889,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_00604,47.917,75,4.87e-54
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_01613,60.13,87,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_01613,44.963,87,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_01613,42.384,87,3.38e-58
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,FN822744_00714,67.055,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEMI00000000_00665,66.972,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_01715,54.77,91,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01454,55.501,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP014611_01617,59.069,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEMI00000000_00917,52.815,90,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,FN822744_01029,51.931,90,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_01367,57.828,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP000411_00549,52.42,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP029684_00547,57.713,79,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP001753_02039,51.154,90,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZD00000000_02199,51.984,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_00816,56.369,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZF00000000_02236,49.768,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_00706,58.45,73,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_01153,50.034,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,QEKT00000000_01455,63.206,68,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,QEKT00000000_01455,40.58,68,0.000189
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_00142,49.617,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP029684_01516,48.762,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_01581,54.276,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_01362,54.576,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,JAAXPO000000000_01089,53.429,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AFVZ00000000_01504,51.948,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AFVZ00000000_01504,42.857,75,1.4
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP012009_00432,53.665,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEMJ00000000_01248,61.237,68,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_01710,53.749,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01266,71.171,56,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01266,51.515,56,2.2
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,JQAY00000000_02027,49.873,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,NZ_JAFBDN000000000.1_00660,45.628,85,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEKT01000001_00542,48.77,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEMJ00000000_02514,73.864,45,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,QEKT00000000_01434,48.571,78,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFQ00000000_00564,71.552,45,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_01015,47.619,80,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_01813,50.135,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP014611_01334,47.861,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_01016,47.206,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_01016,44.184,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01340,47.401,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYW00000000_01567,49.902,84,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_01877,44.311,81,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_01877,40.299,81,0.013
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYW00000000_01568,48.502,74,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFQ00000000_00010,45.47,79,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFQ00000000_00010,52.273,79,0.005
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFT00000000_01853,47.911,84,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZF00000000_00777,49.091,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEG00000000_01170,49.946,78,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,JQAU00000000_01661,48.249,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFN00000000_01534,47.953,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZD00000000_01790,48.975,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFQ00000000_01898,49.186,79,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_02066,49.511,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEGQ00000000_01022,51.786,53,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYH00000000_01320,48.807,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYH00000000_01320,40.0,77,0.11
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CAKV00000000_01713,49.385,54,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,BMBS01000000_00792,49.385,54,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCR00000000_01011,44.223,71,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_01812,44.293,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCR00000000_01010,47.052,62,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01265,44.315,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01265,58.907,77,1.1500000000000001e-144
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCR00000000_01809,46.621,62,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,POST00000000_00831,45.858,54,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_00141,40.701,71,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,POSO00000000_00108,45.949,53,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,POSN00000000_01469,45.574,53,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP014611_01612,53.259,61,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZA00000000_00982,55.172,78,0.09
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,DQ489736_01340,99.757,100,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEIZ00000000_01813,51.143,99,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP029684_01516,49.051,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEIZ00000000_01581,48.038,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,JAAXPO000000000_01089,48.154,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP012009_00432,47.115,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,SDGY00000000_01362,47.638,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AFVZ00000000_01504,47.273,73,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,DQ489736_00142,47.364,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP015247_01710,46.88,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AZEF00000000_01877,48.345,64,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYYW00000000_01567,46.208,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,JQAY00000000_02027,46.209,66,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,JQAY00000000_02027,52.5,66,0.005
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AZFQ00000000_00010,46.788,64,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP014611_01334,47.343,63,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP014611_01334,40.441,63,4.39e-17
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,FN822744_01029,48.951,67,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,FN822744_01029,49.275,67,1.42e-05
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP015247_01715,49.219,69,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEMI00000000_00917,49.127,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,NZ_JAFBDN000000000.1_00660,45.903,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP014611_01617,49.306,64,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP015247_00851,49.423,68,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP015247_00851,41.426,68,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,SDGY00000000_00604,48.003,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,SDGY00000000_00604,41.424,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AZFQ00000000_01898,50.979,57,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEKT01000001_00542,44.471,66,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYYW00000000_01568,48.135,55,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP000411_00549,47.694,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP001753_02039,48.067,67,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP001753_02039,42.0,67,0.23
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP003851_01613,46.193,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP003851_01613,42.389,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP003851_01613,41.096,65,0.003
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,SDGY00000000_01367,48.651,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP001753_01758,48.138,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,FN822744_00714,48.358,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP003851_00816,47.815,66,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP003851_00816,42.0,66,0.082
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYZD00000000_02199,47.891,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYYH00000000_01320,51.084,56,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEMI00000000_00665,48.092,64,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AZFT00000000_01853,45.202,64,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AZEF00000000_02066,50.895,60,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYZF00000000_00777,49.4,58,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP029684_00547,47.336,63,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYZD00000000_01790,48.995,63,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,JQAU00000000_01661,44.743,65,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEIZ00000000_00706,48.387,64,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AZEG00000000_01170,48.607,56,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AZEF00000000_01153,46.28,64,0.0
