query acc.,strain accs.,identity,query coverage,evalue
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CP015247_00851,43.75,77,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AEIZ00000000_00706,53.846,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,SDGY00000000_00604,53.63,73,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,SDGY00000000_00604,43.441,73,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,SDGY00000000_00604,41.558,73,0.005
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,FN822744_00714,54.049,70,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,FN822744_00714,42.5,70,0.000121
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZEF00000000_01153,52.411,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AEIZ00000000_01813,49.176,76,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CP003851_01613,52.523,99,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CP003851_01613,41.545,99,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CP003851_01613,41.379,99,0.000169
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AEMI00000000_00665,53.442,70,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CP001753_01758,52.952,78,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CP001753_01758,41.026,78,0.000517
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,CP014611_01334,49.055,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,DQ489736_01454,51.356,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,DQ489736_01454,40.244,71,0.00028
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,DQ489736_01340,43.684,87,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCK00000000_01015,48.634,75,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYYH00000000_01320,51.265,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZD00000000_01790,52.286,72,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZD00000000_01790,40.299,72,0.003
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZEG00000000_01170,52.906,72,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYYW00000000_01567,49.405,87,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZEF00000000_01877,45.789,73,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZFQ00000000_01898,50.146,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZEF00000000_02066,49.389,76,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZFQ00000000_00010,45.526,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZF00000000_00777,49.485,76,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCK00000000_01016,48.919,72,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCK00000000_01016,41.379,72,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZCK00000000_01016,58.333,72,1.8
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZFT00000000_01853,47.012,70,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYYW00000000_01568,46.305,70,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZFN00000000_01534,46.614,70,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZFN00000000_01534,40.351,70,0.27
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,JQAU00000000_01661,46.614,71,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AEIZ00000000_01812,45.351,77,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,DQ489736_01265,41.406,77,0.0
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,DQ489736_01265,49.346,77,1.37e-73
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZA00000000_00981,40.385,87,4.7
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZA00000000_00982,42.857,73,2.1
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZA00000000_00982,40.385,73,7.1
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AYZA00000000_00982,40.741,73,9.2
CCK33643.1_GtfA_Latilactobacillus_curvatus_TMW_1.624,AZDD00000000_01540,47.059,80,6.7
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP029684_01516,60.835,78,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,SDGY00000000_01362,54.106,94,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AFVZ00000000_01504,58.95,84,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_01581,53.549,94,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_01581,53.759,94,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP012009_00432,58.573,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP015247_01710,57.121,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,JAAXPO000000000_01089,60.084,77,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_00142,52.066,94,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,NZ_JAFBDN000000000.1_00660,56.108,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,JQAY00000000_02027,55.828,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEKT01000001_00542,54.73,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP015247_01715,56.684,90,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP014611_01617,56.328,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP014611_01617,40.476,75,8.35e-06
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP000411_00549,53.915,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEMI00000000_00917,55.049,87,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,FN822744_01029,54.651,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,SDGY00000000_01367,55.018,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP003851_00816,54.367,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZD00000000_02199,54.326,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP029684_00547,53.665,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP001753_02039,53.476,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZF00000000_02236,53.908,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP015247_00851,53.769,80,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP015247_00851,43.516,80,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_00706,53.846,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,SDGY00000000_00604,53.588,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,SDGY00000000_00604,43.292,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,SDGY00000000_00604,41.558,76,0.013
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_01813,48.978,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,FN822744_00714,53.103,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,FN822744_00714,42.5,75,0.0003
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEF00000000_01153,52.5,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEMI00000000_00665,53.678,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP003851_01613,52.523,92,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP003851_01613,41.636,92,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP003851_01613,41.379,92,0.001
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP001753_01758,52.909,90,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP001753_01758,41.026,90,0.001
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_01454,51.592,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_01340,43.904,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEMJ00000000_01248,55.567,71,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCK00000000_01015,48.634,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYYH00000000_01320,51.315,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZD00000000_01790,52.239,77,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZD00000000_01790,40.299,77,0.002
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEG00000000_01170,52.859,77,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYYW00000000_01567,49.451,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,QEKT00000000_01455,52.578,70,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,QEKT00000000_01455,46.875,70,0.29
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,QEKT00000000_01434,52.882,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEF00000000_02066,49.529,80,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFQ00000000_01898,50.097,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZF00000000_00777,49.531,81,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFQ00000000_00010,45.737,79,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFQ00000000_00010,45.833,79,0.017
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZEF00000000_01877,43.975,93,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFT00000000_01853,46.784,84,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCK00000000_01016,48.873,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCK00000000_01016,41.473,76,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZCK00000000_01016,58.333,76,1.9
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYYW00000000_01568,46.215,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,CP014611_01612,57.836,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,JQAU00000000_01661,46.567,75,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFN00000000_01534,46.567,74,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZFN00000000_01534,40.351,74,0.58
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AEIZ00000000_01812,45.256,91,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_01265,41.268,87,0.0
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,DQ489736_01265,49.02,87,2.57e-73
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZA00000000_00981,40.385,91,5.1
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AYZA00000000_00982,40.385,75,9.5
AAU08011.1_GtfA_Latilactobacillus_sakei_KG15,AZDD00000000_01540,50.0,89,6.5
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_00851,68.167,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_00851,45.279,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_00851,43.206,75,9.64e-53
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP001753_01758,67.581,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_00604,67.61,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_00604,43.889,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_00604,47.917,75,4.87e-54
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_01613,60.13,87,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_01613,44.963,87,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_01613,42.384,87,3.38e-58
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,FN822744_00714,67.055,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEMI00000000_00665,66.972,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_01715,54.77,91,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01454,55.501,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP014611_01617,59.069,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEMI00000000_00917,52.815,90,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,FN822744_01029,51.931,90,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_01367,57.828,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP000411_00549,52.42,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP029684_00547,57.713,79,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP001753_02039,51.154,90,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZD00000000_02199,51.984,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP003851_00816,56.369,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZF00000000_02236,49.768,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_00706,58.45,73,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_01153,50.034,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_00142,49.617,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP029684_01516,48.762,89,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_01581,54.276,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,SDGY00000000_01362,54.576,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,JAAXPO000000000_01089,53.429,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AFVZ00000000_01504,51.948,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AFVZ00000000_01504,42.857,75,1.4
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP012009_00432,53.665,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP015247_01710,53.749,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,JQAY00000000_02027,49.873,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,NZ_JAFBDN000000000.1_00660,45.628,85,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEKT01000001_00542,48.77,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,QEKT00000000_01434,48.571,78,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_01015,47.619,80,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_01813,50.135,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,CP014611_01334,47.861,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_01016,47.206,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_01016,44.184,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01340,47.401,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYW00000000_01567,49.902,84,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_01877,44.311,81,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_01877,40.299,81,0.013
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYW00000000_01568,48.502,74,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFQ00000000_00010,45.47,79,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFQ00000000_00010,52.273,79,0.005
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFT00000000_01853,47.911,84,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZF00000000_00777,49.091,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEG00000000_01170,49.946,78,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,JQAU00000000_01661,48.249,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFN00000000_01534,47.953,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZD00000000_01790,48.975,75,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZFQ00000000_01898,49.186,79,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZEF00000000_02066,49.511,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYH00000000_01320,48.807,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYYH00000000_01320,40.0,77,0.11
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCR00000000_01011,44.223,71,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AEIZ00000000_01812,44.293,76,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01265,44.315,77,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,DQ489736_01265,58.907,77,1.15e-144
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AZCK00000000_00141,40.701,71,0.0
AAU08006.1_GtfA_Lentilactobacillus_parabuchneri_33,AYZA00000000_00982,55.172,78,0.09
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,DQ489736_01340,99.757,100,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEIZ00000000_01813,51.143,99,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP029684_01516,49.051,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEIZ00000000_01581,48.038,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,JAAXPO000000000_01089,48.154,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP012009_00432,47.115,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,SDGY00000000_01362,47.638,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AFVZ00000000_01504,47.273,73,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,DQ489736_00142,47.364,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP015247_01710,46.88,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYYW00000000_01567,46.208,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEMI00000000_00917,49.127,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,CP000411_00549,47.694,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,FN822744_00714,48.358,72,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AYZD00000000_02199,47.891,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,DQ489736_01454,45.134,73,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEIZ00000000_01812,40.735,97,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,AEIZ00000000_01812,42.615,97,2.64e-93
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,DQ489736_01265,41.781,71,0.0
AIM52834.2_GtfA_alternan_Leuconostoc_citreum_ABK-1,DQ489736_01265,47.566,71,1.29e-57
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,DQ489736_01340,56.464,99,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,DQ489736_01340,44.304,99,5.49e-53
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AEIZ00000000_01813,48.241,99,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AEIZ00000000_01813,41.611,99,5.2e-19
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP029684_01516,46.035,87,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,SDGY00000000_01362,45.324,87,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AEIZ00000000_01581,45.205,88,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AFVZ00000000_01504,47.506,80,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,JAAXPO000000000_01089,49.002,78,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP012009_00432,44.996,87,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,DQ489736_00142,44.305,88,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP014611_01334,49.623,76,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP015247_01710,45.468,87,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP015247_01715,49.91,77,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP015247_01715,46.667,77,0.008
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP014611_01617,49.73,77,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP014611_01617,41.096,77,0.000148
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,FN822744_01029,43.566,88,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP003851_00816,43.571,88,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP000411_00549,47.853,79,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AEMI00000000_00917,48.787,77,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AEKT01000001_00542,45.726,77,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AEKT01000001_00542,44.068,77,0.000586
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,CP029684_00547,48.082,88,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,AYZD00000000_02199,47.452,89,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,JQAY00000000_02027,46.689,77,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,NZ_JAFBDN000000000.1_00660,45.367,80,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,SDGY00000000_01367,48.559,77,0.0
ACY92456.2_GtfA_dextranLeuconostoc_citreum_B/110-1-2,SDGY00000000_01367,41.096,77,0.001
