query acc.,strain accs.,identity,query coverage,evalue
FliN/FliY,JAAXPN000000000_01150,61.99,100,9.39e-157
methyl-accepting,NZ_JAFBDN000000000.1_01417,100.0,100,0.0
methyl-accepting,NZ_JAFBDN000000000.1_01049,100.0,100,0.0
methyl-accepting,NZ_JAFBDN000000000.1_00077,100.0,100,0.0
FlgM,NZ_JAFBDN000000000.1_01471,100.0,100,1.1700000000000001e-65
FlgK,NZ_JAFBDN000000000.1_01469,100.0,100,0.0
FlgL,NZ_JAFBDN000000000.1_01468,100.0,100,0.0
Flagellin,NZ_JAFBDN000000000.1_01804,100.0,100,0.0
Flagellin,JAAXPN000000000_01141,68.586,62,6.36e-80
Flagellin,JAAXPN000000000_01141,73.404,62,7.88e-37
Flagellin,W.fabaria_LMG_24289_01319,70.787,59,3.28e-77
Flagellin,W.fabaria_LMG_24289_01319,77.174,59,1.17e-38
Flagellin,W.ghanensis_LMG_24286_00335,63.462,67,6.17e-75
Flagellin,W.ghanensis_LMG_24286_00335,80.435,67,1.79e-34
Flagellin,JAAXPN000000000_01142,60.309,59,2.37e-68
Flagellin,JAAXPN000000000_01142,76.087,59,3.05e-37
FlaG,NZ_JAFBDN000000000.1_01465,100.0,100,8.99e-98
flagellar,NZ_JAFBDN000000000.1_01464,100.0,100,0.0
FliS,NZ_JAFBDN000000000.1_01462,100.0,100,2.4300000000000006e-86
FliS,JAAXPN000000000_01138,51.667,98,1.98e-39
FliS,W.fabaria_LMG_24289_01322,50.833,98,1.91e-38
FliS,W.ghanensis_LMG_24286_00338,51.261,98,5.73e-37
