query acc.,strain accs.,identity,query coverage,evalue
FlhA,JAAXPN000000000_01164,75.148,98,0.0
FliA,NZ_JAFBDN000000000.1_01414,100.0,100,7.29e-175
FlgG_1,NZ_JAFBDN000000000.1_01415,100.0,100,2.1600000000000003e-173
FlgG_2,NZ_JAFBDN000000000.1_01416,100.0,100,0.0
methyl-accepting,NZ_JAFBDN000000000.1_01472,100.0,100,0.0
methyl-accepting,NZ_JAFBDN000000000.1_01473,60.352,99,0.0
CheW_1,NZ_JAFBDN000000000.1_01418,100.0,100,1.44e-118
CheW_1,W.ghanensis_LMG_24286_00318,65.278,89,5.83e-65
CheW_1,W.fabaria_LMG_24289_01302,65.278,89,5.83e-65
CheW_1,JAAXPN000000000_01159,63.889,89,1.75e-63
CheD,NZ_JAFBDN000000000.1_01419,100.0,99,9.31e-121
CheB,NZ_JAFBDN000000000.1_01420,100.0,100,0.0
CheR,NZ_JAFBDN000000000.1_01421,100.0,100,0.0
CheA,NZ_JAFBDN000000000.1_01422,100.0,100,0.0
CheA,W.ghanensis_LMG_24286_00322,65.0,99,0.0
CheA,W.fabaria_LMG_24289_01306,64.857,99,0.0
CheA,JAAXPN000000000_01155,63.897,99,0.0
CheC,NZ_JAFBDN000000000.1_01423,100.0,100,7.82e-142
CheY,NZ_JAFBDN000000000.1_01424,100.0,100,8.45e-86
CheY,JAAXPN000000000_01153,87.5,100,2.3999999999999997e-75
CheY,W.ghanensis_LMG_24286_00324,87.5,100,6.45e-75
CheY,W.fabaria_LMG_24289_01308,87.5,100,6.45e-75
CheW_2,NZ_JAFBDN000000000.1_01425,100.0,100,6.39e-92
CheW_2,W.ghanensis_LMG_24286_00325,62.308,100,2.04e-53
CheW_2,W.fabaria_LMG_24289_01309,62.308,100,2.04e-53
CheW_2,JAAXPN000000000_01152,62.308,100,2.22e-53
FliM,NZ_JAFBDN000000000.1_01426,100.0,100,0.0
FliM,W.ghanensis_LMG_24286_00326,61.446,99,1.03e-154
FliM,W.fabaria_LMG_24289_01310,61.446,99,1.29e-153
FliN/FliY,NZ_JAFBDN000000000.1_01427,100.0,100,0.0
FliN/FliY,W.ghanensis_LMG_24286_00327,62.245,100,1.09e-159
FliN/FliY,W.fabaria_LMG_24289_01311,61.111,100,4.8800000000000005e-157
FliN/FliY,JAAXPN000000000_01150,61.99,100,9.39e-157
methyl-accepting,NZ_JAFBDN000000000.1_01417,100.0,100,0.0
methyl-accepting,NZ_JAFBDN000000000.1_01049,100.0,100,0.0
methyl-accepting,NZ_JAFBDN000000000.1_00077,100.0,100,0.0
FlgM,NZ_JAFBDN000000000.1_01471,100.0,100,1.1700000000000001e-65
FlgK,NZ_JAFBDN000000000.1_01469,100.0,100,0.0
FlgL,NZ_JAFBDN000000000.1_01468,100.0,100,0.0
Flagellin,NZ_JAFBDN000000000.1_01804,100.0,100,0.0
Flagellin,JAAXPN000000000_01141,68.586,62,6.36e-80
Flagellin,JAAXPN000000000_01141,73.404,62,7.88e-37
Flagellin,W.ghanensis_LMG_24286_00335,63.462,67,6.17e-75
Flagellin,W.ghanensis_LMG_24286_00335,80.435,67,1.79e-34
FlaG,NZ_JAFBDN000000000.1_01465,100.0,100,8.99e-98
flagellar,NZ_JAFBDN000000000.1_01464,100.0,100,0.0
FliS,NZ_JAFBDN000000000.1_01462,100.0,100,2.4300000000000006e-86
